Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
hama-black-woven-mules,Hama Black Woven Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mules,E8 Flats,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,155.00,155.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/56xqAMjxp5c1Rvfd0ywXF0/d2d944d84f1d170251d3c45ada08c037/E8-hama-black-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,155.00,155.00,155.00,active
hamuera-yellow-iris-vinyl-sandals,Hamuera Yellow Iris Vinyl Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,125.00,125.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5LbYsgitsAeB0m5pRgoYgx/1ebae664cc440bff129036ac63705b7c/e8-hamuera-yellow-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,125.00,125.00,125.00,active
hamuera-clear-vinyl-sandals,Hamuera Clear Vinyl Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Sandals,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,125.00,125.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3bjwsrFiFSFQTcWSGNuKbi/113f128e2d1f4e57f855ffd56f2b1749/e8-hamuera-clear-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,125.00,125.00,125.00,active
rangi-black-and-clear-vinyl-sandals-,Rangi Black and Clear Vinyl Sandals ,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1EB57WoSrI8fShwihKXYH2/a25a152c05bcfaa70cbd4b3d1092443a/e8-rangi-clear-black-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
lena-white-woven-leather-mid-heels,Lena White Woven Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,112.50,112.50,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4XKXKpASIkGCROQXgVBZhJ/8e51f051859538644831edb3d3ee2087/miista-lena-white-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,112.50,112.50,112.50,active
inka-camel-leather-boots,Inka Camel Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Ankle Boots",TRUE,Color,Not set,,,,,,,,100,deny,manual,195.00,195.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/23kd27zRoJB7uoASWeqMNO/040613e7ed9eb3ff765d8a03acb11b64/e8-inka-camel-leather-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,195.00,195.00,195.00,active
cybil-taupe-florentique-leather-boots,Cybil Taupe Florentique Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,147.50,147.50,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/43Y1zXotxoTsaF8Wrtshmm/3dd3444b0946b48d42964e2a7499f7b2/miista-cybil-taupe-florentique-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,147.50,147.50,147.50,active
cybil-tan-florentique-leather-boots,Cybil Tan Florentique Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,147.50,147.50,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/12fV7YvT0f7g3LwXOjlHGY/e640ddf870666b98371cd20c8f7099ad/miista-cybil-tan-florentique-boots-7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,147.50,147.50,147.50,active
bernadette-bottle-green-leather-mid-heels,Bernadette Bottle Green Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,230.00,230.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/GtvmYbsaiTl2NX6SPvJyI/ad4c3fd1c66cf8ef01851134c5070fb5/miista-bernadette-bottle-green-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,230.00,230.00,230.00,active
aloisie-red-squash-cord-heels,Aloisie Red Squash Cord Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,240.00,240.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/CDMMLihNzUm9eb58MD9OP/cff2a051b19c9c0bdb5ca07ee93888e7/miista-aloise-red-squash-cord-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,240.00,240.00,240.00,active
andrea-techno-brown-check-woven-leather-heels,Andrea Techno Brown Check Woven Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,240.00,240.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2xaKLdblMD23vuzkful8w8/677523c9da8cf1e22c08773d396cc0b6/miista-andrea-techno-brown-mid-heel-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,240.00,240.00,240.00,active
edita-taupe-leather-nylon-boots,Edita Taupe Leather Nylon Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,275.00,275.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/y5qxX0QtkVKZr7ORzOAj3/7ceb7f914d348d36e8c3dd969a05bcdf/miista-edita-nylon-tech-taupe-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,275.00,275.00,275.00,active
daisy-burnt-orange-leather-mid-heels,Daisy Burnt Orange Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,E8 Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,60.00,60.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6krY8Dmzk0FC9QCm1OqJHH/4879aecd3287cde846d414119b3ec255/e8-daisy-burnt-orange-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,60.00,60.00,60.00,active
elin-brown-patent-leather-boots,Elin Brown Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Ankle Boots",TRUE,Color,Not set,,,,,,,,100,deny,manual,160.00,160.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/47hSbFg9NzT8T6wjVtDODq/389e0864bc4f508870e85f2bc637f1a4/e8-elin-brown-patent-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,160.00,160.00,160.00,active
elin-deep-brown-croc-leather-boots,Elin Deep Brown Croc Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Ankle Boots",TRUE,Color,Not set,,,,,,,,100,deny,manual,175.00,175.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5NC7d9OFByU4VsbBg56Q8A/849b7a3149616ba4c5131cc5ea27f891/e8-elin-deep-brown-croc-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,175.00,175.00,175.00,active
emma-burnt-orange-leather-boots,Emma Burnt Orange Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Ankle Boots",TRUE,Color,Not set,,,,,,,,100,deny,manual,190.00,190.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/YEpeh4ZbDfgxX3NPPBpy7/62c4dc5b5559dbaab20551bcbbc9c740/e8-emma-burnt-orange-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,190.00,190.00,190.00,active
inka-black-leather-boots,Inka Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Ankle Boots",TRUE,Color,Not set,,,,,,,,100,deny,manual,195.00,195.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/t4RGn0oDsrPSC5eqd8gtH/26bf169059a15781cacdf4c5ef96bc23/e8-inka-black-leather-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,195.00,195.00,195.00,active
adina-black-nappa-leather-heels,Adina Black Nappa Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,280.00,280.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4ABQQrG7GpWU4QSj45goyF/92aab1fad7c259e9db033449b78ab135/miista-adina-dark-black-nappa-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,280.00,280.00,280.00,active
alice-black-nappa-leather-mid-heels,Alice Black Nappa Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,220.00,220.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3zHE89aYZyCjad3SHmjnlg/c8d1d95769a40cec97fc7afcc1dc68d0/miista-alice-black-nappa-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,220.00,220.00,220.00,active
alice-dark-brown-nappa-leather-mid-heels,Alice Dark Brown Nappa Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,220.00,220.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/63ynDFZHA8hqNaDJugd3lw/d4028d5d2a4a3593c46ed5708869a280/miista-alice-dark-brown-nappa-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,220.00,220.00,220.00,active
adina-red-squash-cord-heels,Adina Red Squash Cord Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Not set,,,,,,,,100,deny,manual,280.00,280.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4jWOGJGfM6cJPRRjwQgScv/c9d9a5cb7d7d149d7b8d8b5f146378e1/miista-adina-red-squash-cord-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,280.00,280.00,280.00,active
coquina-black-nappa-sandals,Coquina Black Nappa Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Not set,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/7hHmUX2fyRjhmvGmfCdt1p/94ef0553645df1c341a03079a515e7f0/e8-coquina-black-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
manaia-rose-pink-suede-sandals,Manaia Rose Pink Suede Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Not set,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/KHmyuusCqBWL6u6YFOiOx/1e270e85c3c53c6087540f519ebb70bc/e8-manaia-rose-pink-suede-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
nahla-sand-raffia-sandals,Nahla Sand Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Not set,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/DGgGOg9rDo9NcFzsrGYQh/e58167d53037997510a9ff176c37dd65/E8-nahla-sand-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
ursula-natural-jute-sandals,Ursula Natural Jute Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Not set,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6885BGBLerCgrs7XchUJR9/b22dff3d0c31c5024b1b8f5bc24cc5bf/e8-ursula-natural-jute-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
